ID,year,loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,LTV,Region,Security_Type,Status,dtir1,loan_amount_log
133232,2019,cf,Joint,nopre,type2,p4,l2,nopc,b/c,586500,3.99,0.4375,0.0,360.0,not_neg,not_int,not_lpsm,698000.0,sb,pr,home,1U,,CRIF,825,EXP,35-44,not_inst,84.02578797,North,direct,0,,13.281929652104052
160532,2019,cf,Male,pre,type1,p3,l1,nopc,nob/c,256500,4.125,0.5107,3791.0,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,3900.0,CIB,894,CIB,45-54,to_inst,50.49212598,south,direct,0,46.0,12.45488784222084
25018,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,106500,4.5,1.2132,3041.75,120.0,not_neg,not_int,not_lpsm,618000.0,sb,pr,home,1U,6540.0,CRIF,845,EXP,55-64,to_inst,17.23300971,central,direct,0,19.0,11.575909653758895
169216,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,266500,,,,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,3960.0,EXP,799,EXP,25-34,to_inst,70.5026455,south,direct,1,44.0,12.493133274926212
162701,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,376500,3.99,0.5203,4977.5,360.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,27660.0,CIB,557,CIB,45-54,to_inst,67.47311828,south,direct,0,16.0,12.838675982261055
143968,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,346500,3.75,0.448,134.41,240.0,not_neg,not_int,not_lpsm,568000.0,sb,pr,home,1U,6960.0,EXP,530,CIB,55-64,not_inst,61.00352113,south,direct,0,40.0,12.755640983610817
155514,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,526500,4.875,0.2414,10337.5,360.0,not_neg,not_int,not_lpsm,878000.0,sb,pr,home,1U,6300.0,EXP,664,EXP,45-54,to_inst,59.96583144,south,direct,0,42.0,13.174008509889596
28825,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,586500,3.875,0.237,0.0,360.0,not_neg,not_int,not_lpsm,768000.0,sb,pr,home,1U,7680.0,CIB,893,EXP,45-54,not_inst,76.3671875,North,direct,0,31.0,13.281929652104052
25699,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,346500,4.5,0.5387,4229.08,360.0,not_neg,not_int,not_lpsm,468000.0,sb,pr,home,1U,6360.0,EXP,693,EXP,25-34,to_inst,74.03846154,south,direct,0,46.0,12.755640983610817
117295,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,726500,,,,360.0,neg_amm,not_int,not_lpsm,1208000.0,sb,ir,home,1U,5700.0,EXP,620,CIB,25-34,not_inst,60.14072848,North,direct,1,26.0,13.495995138454019
171763,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,356500,,,,360.0,not_neg,not_int,not_lpsm,658000.0,sb,pr,home,1U,11700.0,EXP,607,EXP,55-64,to_inst,54.17933131,south,direct,1,25.0,12.784092323881643
98830,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,486500,3.625,0.0969,6504.82,360.0,not_neg,not_int,not_lpsm,758000.0,sb,pr,home,1U,15900.0,EXP,746,CIB,35-44,not_inst,64.18205805,North,direct,0,17.0,13.094994236104542
128352,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,466500,5.75,1.3167,0.0,360.0,not_neg,not_int,not_lpsm,498000.0,sb,pr,home,1U,6720.0,CRIF,864,EXP,25-34,not_inst,93.6746988,North,direct,0,49.0,13.05301544288996
53794,2019,cf,Joint,nopre,type3,p3,l1,nopc,nob/c,126500,3.5,0.2472,3838.62,360.0,not_neg,int_only,not_lpsm,178000.0,sb,pr,home,1U,3540.0,CIB,883,EXP,55-64,to_inst,71.06741573,North,direct,0,5.0,11.748005492256807
81072,2019,ncf,Joint,nopre,type3,p3,l1,nopc,nob/c,416500,3.5,-0.3091,2546.9,360.0,not_neg,not_int,not_lpsm,468000.0,sb,pr,home,1U,12240.0,CRIF,654,EXP,35-44,to_inst,88.9957265,North,direct,0,39.0,12.939644141546536
95398,2019,cf,Male,nopre,type3,p3,l1,nopc,nob/c,206500,3.25,-0.4567,30.61,360.0,not_neg,not_int,not_lpsm,1108000.0,sb,pr,home,1U,3240.0,CRIF,624,CIB,>74,not_inst,18.63718412,North,direct,0,31.0,12.238060533986511
66292,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,186500,3.99,0.5547,4948.54,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,5760.0,EXP,505,EXP,35-44,to_inst,67.08633094,North,direct,0,12.0,12.136191879981927
172223,2019,cf,Joint,nopre,type3,p4,l1,nopc,nob/c,396500,2.75,-0.9283,3964.74,360.0,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1U,,EXP,646,EXP,35-44,not_inst,92.64018692,south,direct,0,,12.890433842121956
63182,2019,cf,Female,pre,type1,p3,l1,nopc,nob/c,106500,3.875,1.0589,3150.0,240.0,not_neg,not_int,not_lpsm,188000.0,sb,pr,home,1U,3000.0,EXP,554,CIB,45-54,to_inst,56.64893617,south,direct,0,31.0,11.575909653758895
35630,2019,cf,Sex Not Available,pre,type3,p4,l1,nopc,nob/c,466500,2.99,-0.6847,3948.82,360.0,not_neg,not_int,not_lpsm,658000.0,sb,pr,home,1U,,CRIF,844,EXP,55-64,to_inst,70.89665653,south,direct,0,,13.05301544288996
88239,2019,cf,Joint,nopre,type3,p3,l1,nopc,nob/c,346500,3.0,-0.692,3049.8,360.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1U,4920.0,EXP,612,EXP,65-74,not_inst,77.34375,North,direct,0,40.0,12.755640983610817
124386,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,566500,3.25,0.477,20163.5,240.0,not_neg,not_int,not_lpsm,1428000.0,sb,pr,home,1U,16020.0,CIB,761,EXP,45-54,to_inst,39.67086835,south,direct,0,47.0,13.247234124673707
119309,2019,cf,Joint,nopre,type1,p1,l2,nopc,nob/c,456500,4.25,0.111,220.5,360.0,not_neg,not_int,not_lpsm,758000.0,sb,pr,home,1U,7620.0,CRIF,801,EXP,65-74,not_inst,60.22427441,North,direct,0,40.0,13.031346169595265
157049,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,166500,3.99,0.465,4216.25,360.0,not_neg,not_int,not_lpsm,198000.0,sb,pr,home,1U,3480.0,EXP,852,CIB,55-64,not_inst,84.09090909,North,direct,0,39.0,12.022756594390605
158991,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,146500,4.375,0.8673,2572.99,360.0,not_neg,not_int,not_lpsm,178000.0,sb,pr,home,1U,2220.0,CRIF,626,CIB,55-64,to_inst,82.30337079,south,direct,0,41.0,11.89478753335453
30004,2019,cf,Male,nopre,type1,p1,l2,nopc,nob/c,276500,,,,180.0,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,12600.0,EQUI,737,EXP,25-34,to_inst,,south,direct,1,,12.529969716574515
172298,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,366500,,,,360.0,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1U,7920.0,EXP,663,CIB,45-54,to_inst,75.10245902,south,direct,1,47.0,12.811756528818082
168394,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,226500,3.75,0.0789,578.0,360.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,5280.0,CIB,602,CIB,55-64,not_inst,49.45414847,North,direct,0,30.0,12.330504638906516
112366,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,446500,3.875,0.1294,402.7,360.0,not_neg,not_int,not_lpsm,568000.0,sb,pr,home,1U,5520.0,CIB,528,CIB,35-44,not_inst,78.60915493,North,direct,0,37.0,13.00919691893784
114180,2019,cf,Male,nopre,type2,p1,l1,nopc,b/c,166500,4.25,1.4469,3762.19,360.0,neg_amm,not_int,not_lpsm,258000.0,sb,pr,home,1U,3300.0,CIB,740,CIB,35-44,to_inst,64.53488372,North,direct,0,33.0,12.022756594390605
61238,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,306500,3.375,-0.2487,2316.42,360.0,not_neg,not_int,not_lpsm,348000.0,sb,pr,home,1U,14760.0,CIB,856,EXP,25-34,not_inst,88.07471264,North,direct,0,33.0,12.632976296995821
65223,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,186500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,2640.0,EQUI,508,EXP,<25,to_inst,,south,direct,1,,12.136191879981927
171490,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,486500,4.5,0.0916,0.0,360.0,not_neg,int_only,not_lpsm,728000.0,sb,pr,home,1U,11040.0,CRIF,639,EXP,55-64,not_inst,66.82692308,North,direct,0,47.0,13.094994236104542
120248,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,536500,2.75,-0.3766,795.0,360.0,not_neg,not_int,not_lpsm,1258000.0,sb,pr,home,1U,15420.0,CRIF,545,CIB,55-64,to_inst,42.64705882,south,direct,0,26.0,13.192823704984052
34228,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,706500,3.25,-0.3444,7024.0,360.0,not_neg,not_int,not_lpsm,948000.0,sb,pr,home,1U,12780.0,CIB,731,CIB,35-44,not_inst,74.52531646,North,direct,0,32.0,13.468079896533885
145266,2019,,Male,nopre,type1,p1,l1,nopc,nob/c,206500,4.75,0.8153,4742.4,360.0,not_neg,not_int,not_lpsm,258000.0,sb,ir,home,1U,1260.0,CRIF,855,CIB,<25,not_inst,80.03875969,North,direct,0,47.0,12.238060533986511
105821,2019,cf,Sex Not Available,nopre,type2,p4,l1,nopc,b/c,666500,3.625,0.7418,6161.6,360.0,not_neg,not_int,not_lpsm,688000.0,sb,pr,home,1U,11400.0,CIB,888,EXP,45-54,to_inst,96.875,south,direct,0,38.0,13.409796918974868
157146,2019,cf,Sex Not Available,nopre,type1,p2,l1,nopc,nob/c,276500,4.375,0.1867,3154.25,360.0,not_neg,not_int,not_lpsm,928000.0,sb,pr,home,1U,9060.0,CRIF,893,CIB,65-74,to_inst,29.79525862,south,direct,0,27.0,12.529969716574515
140856,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,326500,4.25,1.2609,3148.27,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,9000.0,CIB,708,CIB,25-34,to_inst,80.0245098,south,direct,0,37.0,12.696188290481068
126954,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,316500,4.5,0.4488,2479.88,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,11880.0,CRIF,507,CIB,35-44,to_inst,96.49390244,North,direct,0,35.0,12.66508168011904
146544,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,206500,4.25,0.5824,3259.15,360.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,10260.0,CIB,580,EXP,55-64,to_inst,53.22164948,North,direct,0,14.0,12.238060533986511
95275,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,256500,4.56,0.071,1435.19,360.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1U,4320.0,CRIF,547,EXP,65-74,to_inst,57.25446429,North,direct,0,46.0,12.45488784222084
43300,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,606500,3.875,0.2419,43.41,360.0,not_neg,not_int,not_lpsm,698000.0,sb,pr,home,1U,12780.0,CIB,611,CIB,55-64,not_inst,86.89111748,North,direct,0,33.0,13.3154616561695
84582,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,716500,3.75,0.1769,4342.95,360.0,not_neg,not_int,not_lpsm,758000.0,sb,pr,home,1U,8640.0,EXP,554,EXP,35-44,not_inst,94.52506596,south,direct,0,57.0,13.482134921922801
170931,2019,cf,Female,nopre,type2,p3,l1,nopc,b/c,56500,4.125,1.5414,1116.41,180.0,not_neg,not_int,not_lpsm,98000.0,sb,pr,home,1U,2460.0,CIB,712,CIB,65-74,to_inst,57.65306122,south,direct,0,27.0,10.942013616092948
134584,2019,cf,Joint,nopre,type3,p1,l1,nopc,nob/c,586500,4.375,-0.232,0.0,360.0,not_neg,not_int,not_lpsm,578000.0,sb,pr,home,1U,6600.0,EXP,735,EXP,25-34,not_inst,101.4705882,North,direct,0,56.0,13.281929652104052
146599,2019,,Male,nopre,type1,p1,l1,nopc,nob/c,666500,4.375,0.5803,0.0,360.0,not_neg,not_int,not_lpsm,788000.0,sb,pr,home,1U,11100.0,CRIF,826,CIB,35-44,not_inst,84.58121827,south,direct,0,22.0,13.409796918974868
77591,2019,ncf,Joint,nopre,type1,p4,l1,nopc,nob/c,1066500,3.75,-0.156,391.85,180.0,neg_amm,not_int,not_lpsm,1448000.0,sb,pr,home,1U,25620.0,CIB,861,EXP,35-44,not_inst,73.65331492,North,direct,0,37.0,13.87989375453961
164394,2019,cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,396500,3.875,0.2981,0.0,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,,EXP,562,EXP,55-64,to_inst,97.18137255,south,direct,0,,12.890433842121956
71418,2019,cf,Sex Not Available,nopre,type2,p3,l2,nopc,b/c,516500,4.625,1.1802,2505.37,360.0,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,1U,6300.0,CIB,509,CIB,35-44,to_inst,84.95065789,south,direct,0,61.0,13.154832503648379
166851,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,126500,3.75,1.1947,3978.24,96.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,7440.0,EXP,772,CIB,65-74,to_inst,60.81730769,south,direct,0,45.0,11.748005492256807
110996,2019,cf,Male,pre,type1,p1,l1,nopc,nob/c,136500,4.25,0.9954,3348.25,360.0,not_neg,not_int,not_lpsm,158000.0,sb,pr,home,1U,16680.0,CRIF,675,EXP,25-34,to_inst,86.39240506,south,direct,0,14.0,11.824087219587643
34549,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,246500,3.75,0.955,3379.19,180.0,not_neg,int_only,not_lpsm,268000.0,sb,pr,home,1U,6120.0,CRIF,884,EXP,45-54,to_inst,91.97761194,North,direct,0,39.0,12.415121329251784
107810,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,326500,4.0,0.3664,2688.6,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,16980.0,CRIF,569,CIB,55-64,not_inst,80.0245098,North,direct,0,17.0,12.696188290481068
115280,2019,cf,Male,pre,type3,p4,l1,nopc,nob/c,316500,3.25,-0.5814,1141.18,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,,CIB,729,CIB,55-64,to_inst,96.49390244,central,direct,0,,12.66508168011904
133656,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,206500,4.99,0.7552,1150.0,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,3600.0,CIB,629,CIB,45-54,to_inst,57.68156425,central,direct,0,43.0,12.238060533986511
103326,2019,cf,Female,nopre,type2,p2,l1,nopc,b/c,76500,4.375,1.2548,2053.75,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,1200.0,CIB,774,CIB,>74,to_inst,18.30143541,central,direct,0,45.0,11.245059091624615
46144,2019,,Joint,nopre,type2,p4,l1,nopc,b/c,276500,,,,360.0,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,0.0,EQUI,775,EXP,45-54,to_inst,,North,direct,1,,12.529969716574515
26705,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,636500,3.875,0.2619,2002.6,360.0,not_neg,not_int,not_lpsm,748000.0,sb,pr,home,1U,7440.0,EXP,570,EXP,55-64,not_inst,85.09358289,south,direct,0,48.0,13.363741268070273
46436,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,216500,,,,240.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,4380.0,CIB,715,CIB,55-64,to_inst,72.65100671,North,direct,1,47.0,12.285350445351659
130454,2019,cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,256500,3.25,-0.3781,5040.0,360.0,not_neg,not_int,not_lpsm,288000.0,sb,pr,home,1U,10740.0,EXP,784,CIB,55-64,to_inst,89.0625,south,direct,0,34.0,12.45488784222084
112247,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,326500,4.875,1.4632,9400.0,360.0,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,1U,3780.0,CIB,861,CIB,35-44,to_inst,74.543379,south,direct,0,41.0,12.696188290481068
34067,2019,cf,Female,nopre,type1,p1,l2,nopc,nob/c,436500,4.18,0.2308,6466.5,360.0,not_neg,not_int,not_lpsm,478000.0,sb,pr,home,1U,11700.0,CRIF,611,CIB,35-44,not_inst,91.31799163,North,direct,0,42.0,12.986545945209913
38919,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,366500,4.125,0.0764,4562.5,360.0,neg_amm,not_int,not_lpsm,428000.0,sb,pr,home,1U,5520.0,CIB,861,CIB,35-44,not_inst,85.63084112,North,direct,0,33.0,12.811756528818082
159896,2019,cf,Male,pre,type1,p2,l1,nopc,nob/c,136500,4.75,1.3187,2600.0,180.0,not_neg,not_int,not_lpsm,208000.0,sb,ir,home,1U,8880.0,CIB,896,EXP,55-64,to_inst,65.625,North,direct,0,45.0,11.824087219587643
78257,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,346500,3.99,0.53,3345.0,180.0,not_neg,not_int,not_lpsm,588000.0,sb,pr,home,1U,19440.0,CRIF,704,EXP,35-44,to_inst,58.92857143,south,direct,0,22.0,12.755640983610817
80837,2019,ncf,Male,nopre,type1,p2,l1,nopc,nob/c,306500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,6000.0,EQUI,862,EXP,35-44,not_inst,,North,direct,1,,12.632976296995821
130666,2019,cf,Female,pre,type1,p4,l1,nopc,nob/c,506500,4.375,0.0711,245.96,360.0,not_neg,not_int,not_lpsm,728000.0,sb,pr,home,1U,7260.0,CRIF,735,EXP,35-44,not_inst,69.57417582,south,direct,0,48.0,13.135281577002589
80712,2019,ncf,Female,nopre,type1,p4,l1,nopc,nob/c,186500,3.99,0.1105,4915.12,324.0,not_neg,not_int,not_lpsm,748000.0,sb,pr,home,1U,3900.0,CRIF,586,CIB,65-74,to_inst,24.93315508,North,direct,0,45.0,12.136191879981927
93940,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,556500,4.125,0.3669,3789.74,360.0,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,1U,9060.0,EXP,829,CIB,35-44,to_inst,91.52960526,south,direct,0,31.0,13.229424246641315
82226,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,266500,3.375,-0.1808,4405.5,360.0,not_neg,not_int,not_lpsm,738000.0,sb,pr,home,1U,3120.0,CRIF,900,CIB,65-74,not_inst,36.11111111,North,direct,0,44.0,12.493133274926212
26785,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,466500,,,,360.0,not_neg,not_int,not_lpsm,598000.0,sb,pr,home,1U,6300.0,CIB,735,EXP,35-44,to_inst,78.01003344,North,direct,1,38.0,13.05301544288996
132603,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,346500,4.5,0.9392,7374.82,360.0,not_neg,not_int,not_lpsm,468000.0,sb,pr,home,1U,6720.0,CIB,682,EXP,35-44,to_inst,74.03846154,North,direct,0,39.0,12.755640983610817
145352,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,166500,3.25,-0.1135,4712.33,360.0,neg_amm,int_only,not_lpsm,458000.0,sb,pr,home,1U,1860.0,EXP,613,EXP,45-54,not_inst,36.35371179,central,direct,0,38.0,12.022756594390605
121442,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,296500,4.125,0.3225,1250.0,360.0,not_neg,not_int,lpsm,438000.0,sb,pr,home,1U,7920.0,EXP,804,CIB,35-44,to_inst,67.69406393,south,direct,0,30.0,12.599805870095512
109288,2019,,Joint,nopre,type2,p3,l1,nopc,b/c,86500,3.875,1.309,2936.53,360.0,not_neg,not_int,not_lpsm,148000.0,sb,pr,home,1U,1620.0,CRIF,533,EXP,>74,to_inst,58.44594595,North,direct,0,34.0,11.367911253546788
153418,2019,cf,Female,nopre,type1,p2,l1,nopc,nob/c,156500,5.625,1.3537,3822.5,360.0,neg_amm,not_int,not_lpsm,268000.0,sb,ir,home,1U,9240.0,CRIF,519,CIB,65-74,to_inst,58.39552239,North,direct,0,22.0,11.960817678718287
128872,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,396500,4.75,0.4703,3110.0,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,5040.0,CIB,702,CIB,35-44,to_inst,78.0511811,south,direct,0,37.0,12.890433842121956
74499,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,76500,,,,300.0,not_neg,int_only,not_lpsm,,sb,pr,home,1U,6900.0,EQUI,592,EXP,35-44,to_inst,,North,direct,1,,11.245059091624615
171090,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,306500,,,,360.0,not_neg,not_int,lpsm,348000.0,sb,pr,home,1U,12060.0,CRIF,672,EXP,55-64,to_inst,88.07471264,North,direct,1,23.0,12.632976296995821
59771,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,386500,3.75,-0.0429,0.0,360.0,not_neg,not_int,not_lpsm,538000.0,sb,pr,home,1U,9600.0,CIB,672,EXP,35-44,not_inst,71.8401487,south,direct,0,28.0,12.864889734328388
163949,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,146500,4.125,0.7184,672.96,360.0,not_neg,not_int,not_lpsm,158000.0,sb,pr,home,1U,1680.0,CIB,570,CIB,35-44,not_inst,92.72151899,North,direct,0,40.0,11.89478753335453
55280,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,276500,3.5,-0.0155,4976.24,360.0,not_neg,not_int,not_lpsm,398000.0,sb,pr,home,1U,7380.0,EXP,726,CIB,45-54,to_inst,69.47236181,south,direct,0,27.0,12.529969716574515
40236,2019,cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,276500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,3060.0,EQUI,594,EXP,25-34,to_inst,,central,direct,1,,12.529969716574515
141836,2019,cf,Male,nopre,type1,p4,l2,nopc,nob/c,126500,4.625,1.1251,900.0,180.0,not_neg,not_int,not_lpsm,178000.0,sb,pr,home,1U,2760.0,EXP,659,CIB,<25,to_inst,71.06741573,North,direct,0,47.0,11.748005492256807
160810,2019,cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,296500,3.99,0.3866,5982.0,360.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,7260.0,EXP,632,EXP,55-64,to_inst,80.57065217,south,direct,0,23.0,12.599805870095512
96469,2019,cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,276500,3.49,-0.079,31.03,360.0,not_neg,int_only,not_lpsm,348000.0,sb,pr,home,1U,,EXP,543,EXP,55-64,to_inst,79.45402299,south,direct,0,,12.529969716574515
27904,2019,cf,Male,nopre,type3,p3,l2,nopc,nob/c,486500,,,,300.0,neg_amm,int_only,not_lpsm,,sb,pr,home,1U,3960.0,EQUI,891,EXP,35-44,to_inst,,south,direct,1,,13.094994236104542
90335,2019,cf,Sex Not Available,nopre,type2,p1,l1,nopc,b/c,136500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,2040.0,EQUI,900,EXP,25-34,to_inst,,south,direct,1,,11.824087219587643
56796,2019,cf,Male,nopre,type1,p3,l2,nopc,nob/c,236500,,,,300.0,neg_amm,not_int,not_lpsm,298000.0,sb,pr,home,1U,4500.0,CIB,736,CIB,45-54,to_inst,79.36241611,North,direct,1,44.0,12.373707715234994
164856,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,356500,4.18,-0.1417,0.0,360.0,not_neg,not_int,not_lpsm,398000.0,sb,pr,home,1U,4560.0,CIB,617,CIB,45-54,not_inst,89.57286432,North,direct,0,32.0,12.784092323881643
53086,2019,cf,Joint,nopre,type2,p4,l1,nopc,b/c,256500,3.99,0.9575,0.0,360.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,,EXP,829,EXP,55-64,to_inst,80.66037736,North,direct,0,,12.45488784222084
122345,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,286500,3.75,0.1403,8250.0,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,5640.0,CIB,881,CIB,45-54,to_inst,70.22058824,south,direct,0,28.0,12.565497305532237
30283,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,726500,4.375,0.1726,0.0,360.0,not_neg,not_int,not_lpsm,3568000.0,sb,pr,home,1U,14880.0,CIB,502,EXP,65-74,not_inst,20.36154709,south,direct,0,42.0,13.495995138454019
151735,2019,cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,106500,4.5,1.2377,3150.0,360.0,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1U,2400.0,EXP,566,CIB,65-74,to_inst,21.82377049,south,direct,0,43.0,11.575909653758895
109205,2019,cf,Joint,nopre,type3,p4,l1,nopc,nob/c,206500,2.99,-0.7238,1221.88,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,,CRIF,515,EXP,55-64,to_inst,77.05223881,south,direct,0,,12.238060533986511
169814,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,416500,3.75,-0.0531,0.0,300.0,not_neg,not_int,not_lpsm,1348000.0,sb,pr,home,1U,8160.0,CIB,875,EXP,45-54,not_inst,30.89762611,south,direct,0,20.0,12.939644141546536
135375,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,726500,4.125,0.4488,249.75,360.0,not_neg,not_int,not_lpsm,1258000.0,sb,pr,home,1U,7740.0,CRIF,821,CIB,65-74,not_inst,57.75039746,North,direct,0,44.0,13.495995138454019
149538,2019,cf,Female,pre,type1,p4,l1,nopc,nob/c,326500,,,,360.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,98400.0,CRIF,545,EXP,25-34,to_inst,71.28820961,North,direct,1,10.0,12.696188290481068
98653,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,176500,4.25,1.4361,5782.5,240.0,not_neg,not_int,not_lpsm,398000.0,sb,ir,home,1U,9180.0,CIB,731,CIB,65-74,to_inst,44.34673367,south,direct,0,30.0,12.081081821061819
56422,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,256500,3.99,-0.1275,4623.81,360.0,not_neg,not_int,not_lpsm,758000.0,sb,pr,home,1U,5160.0,EXP,568,EXP,65-74,to_inst,33.83905013,North,direct,0,42.0,12.45488784222084
150169,2019,cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,166500,2.99,-0.5428,3147.17,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,,EXP,710,EXP,>74,to_inst,76.37614679,south,direct,0,,12.022756594390605
